"","state","account.length","international.plan","voice.mail.plan","number.vmail.messages","total.day.calls","total.day.charge","total.eve.calls","total.eve.charge","total.night.calls","total.night.charge","total.intl.calls","total.intl.charge","number.customer.service.calls","Churn","c5_pred","knn_pred","logis_pred","nb_pred","rf_pred"
"889","46",0.738396624472574,"1","1",0,0.452380952380952,0.609140518417463,0.50381679389313,0.627793296089385,0.647058823529412,0.605707629586488,0.210526315789474,0.456766917293233,0.142857142857143,"1","1","1",0,"1","1"
"890","20",0.556962025316456,"1","1",0,0.571428571428571,0.581343792633015,0.656488549618321,0.775139664804469,0.629411764705882,0.170646476412347,0.105263157894737,0.533834586466165,0.428571428571429,"1","1","1",0,"1","1"
"891","27",0.611814345991561,"1","1",0,0.412698412698413,0.603683492496589,0.427480916030534,0.619064245810056,0.588235294117647,0.586488060570763,0.157894736842105,0.295112781954887,0.428571428571429,"1","1","2",0,"1","1"
"892","48",0.126582278481013,"1","1",0,0.261904761904762,0.39512278308322,0.259541984732824,0.259078212290503,0.658823529411765,0.769365171811299,0.315789473684211,0.584586466165413,0,"1","1","1",0,"1","1"
"893","43",0.324894514767932,"2","1",0,0.73015873015873,0.188267394270123,0.679389312977099,0.42877094972067,0.505882352941176,0.554455445544554,0.105263157894737,0.421052631578947,0.428571428571429,"2","2","1",0,"1","2"
"894","29",0.493670886075949,"1","1",0,0.626984126984127,0.205832196452933,0.282442748091603,0.310405027932961,0.464705882352941,0.500291205591147,0.210526315789474,0.755639097744361,0.142857142857143,"1","1","1",0,"1","1"
"895","22",0.49789029535865,"1","1",0,0.253968253968254,0.194577080491132,0.717557251908397,0.409916201117318,0.394117647058824,0.561444379732091,0.315789473684211,0.659774436090225,0.428571428571429,"1","1","1",0,"1","1"
"896","6",0.590717299578059,"1","1",0,0.444444444444444,0.747100954979536,0.480916030534351,0.575768156424581,0.423529411764706,0.547466511357018,0.157894736842105,0.486842105263158,0,"2","1","1",0,"1","1"
"897","16",0.379746835443038,"2","1",0,0.523809523809524,0.280013642564802,0.885496183206107,0.304120111731844,0.652941176470588,0.880605707629586,0.210526315789474,0.710526315789474,0.285714285714286,"2","2","2",0,"1","2"
"898","8",0.628691983122363,"2","1",0,0.968253968253968,0.313778990450205,0.305343511450382,0.335195530726257,0.576470588235294,0.57251019219569,0.210526315789474,0.791353383458647,0.142857142857143,"2","2","1",0,"1","2"
"899","45",0.316455696202532,"1","1",0,0.714285714285714,0.597032742155525,0.549618320610687,0.573324022346369,0.552941176470588,0.335468841001747,0.473684210526316,0.263157894736842,0.428571428571429,"1","1","1",0,"1","1"
"900","14",0.666666666666667,"1","2",0.692307692307692,0.682539682539683,0.816336971350614,0.511450381679389,0.607541899441341,0.664705882352941,0.519510774606872,0.368421052631579,0.674812030075188,0.142857142857143,"1","1","1",0,"1","1"
"901","45",0.274261603375527,"1","1",0,0.507936507936508,0.538710777626194,0.419847328244275,0.488826815642458,0.482352941176471,0.348281887012231,0.0526315789473684,0.567669172932331,0,"1","1","1",0,"1","1"
"902","21",0.582278481012658,"1","1",0,0.333333333333333,0.277114597544338,0.519083969465649,0.61627094972067,0.8,0.480489225393127,0.210526315789474,0.548872180451128,0.142857142857143,"1","1","1",0,"1","1"
"903","47",0.510548523206751,"2","1",0,0.634920634920635,0.124488403819918,0.458015267175573,0.569134078212291,0.705882352941177,0.405940594059406,0.210526315789474,0.507518796992481,0,"1","1","2",0,"1","1"
"904","10",0.379746835443038,"1","1",0,0.285714285714286,0.424965893587995,0.404580152671756,0.621159217877095,0.470588235294118,0.301688992428655,0.157894736842105,0.49812030075188,0.571428571428571,"2","1","1",0,"1","1"
"905","31",0.548523206751055,"1","1",0,0.357142857142857,0.141882673942701,0.50381679389313,0.418994413407821,0.347058823529412,0.335468841001747,0.210526315789474,0.513157894736842,0.142857142857143,"1","1","1",0,"1","1"
"906","15",0.565400843881857,"1","1",0,0.214285714285714,0.697476125511596,0.641221374045801,0.434357541899441,0.588235294117647,0.444962143273151,0.0526315789473684,0.334586466165414,0,"1","1","1",0,"1","1"
"907","33",0.455696202531646,"1","2",0.769230769230769,0.650793650793651,0.269952251023192,0.603053435114504,0.350209497206704,0.447058823529412,0.580081537565521,0.263157894736842,0.704887218045113,0.428571428571429,"1","1","1",0,"1","1"
"908","17",0.540084388185654,"1","1",0,0.658730158730159,0.619201909959072,0.488549618320611,0.708449720670391,0.776470588235294,0.435061153174141,0.0526315789473684,0.548872180451128,0.285714285714286,"1","1","1",0,"1","1"
"909","50",0.354430379746835,"1","1",0,0.325396825396825,0.31974761255116,0.541984732824427,0.477653631284916,0.7,0.80547466511357,0.421052631578947,0.507518796992481,0.285714285714286,"1","1","1",0,"1","1"
"910","14",0.523206751054852,"1","1",0,0.507936507936508,0.490791268758527,0.83969465648855,0.505935754189944,0.647058823529412,0.729178800232964,0.263157894736842,0.537593984962406,0,"1","1","1",0,"1","1"
"911","22",0.278481012658228,"1","1",0,0.484126984126984,0.583901773533424,0.32824427480916,0.630586592178771,0.470588235294118,0.697146185206756,0.315789473684211,0.593984962406015,0.428571428571429,"1","1","1",0,"1","1"
"912","20",0.253164556962025,"1","2",0.538461538461538,0.603174603174603,0.676330150068213,0.374045801526718,0.583449720670391,0.270588235294118,0.435061153174141,0.210526315789474,0.614661654135338,0.142857142857143,"1","1","1",0,"1","1"
"913","44",0.320675105485232,"1","1",0,0.484126984126984,0.376705320600273,0.488549618320611,0.475558659217877,0.547058823529412,0.61211415259173,0.526315789473684,0.50187969924812,0.142857142857143,"1","1","1",0,"1","1"
"914","38",0.565400843881857,"2","1",0,0.619047619047619,0.487721691678035,0.66412213740458,0.580656424581006,0.6,0.471753057658707,0.315789473684211,0.644736842105263,0.428571428571429,"1","1","1",0,"1","1"
"915","50",0.177215189873418,"1","2",0.5,0.476190476190476,0.391200545702592,0.648854961832061,0.51641061452514,0.588235294117647,0.451951077460687,0.0526315789473684,0.654135338345865,0.428571428571429,"1","1","1",0,"1","1"
"916","25",0.50210970464135,"1","1",0,0.706349206349206,0.21043656207367,0.519083969465649,0.563198324022346,0.611764705882353,0.588817705299942,0.210526315789474,0.516917293233083,0.428571428571429,"1","1","1",0,"1","1"
"917","51",0.257383966244726,"1","1",0,0.53968253968254,0.673431105047749,0.587786259541985,0.412709497206704,0.605882352941176,0.651135701805475,0.210526315789474,0.680451127819549,0,"1","1","1",0,"1","1"
"918","50",0.670886075949367,"1","2",0.711538461538462,0.555555555555556,0.502216916780355,0.587786259541985,0.363477653631285,0.523529411764706,0.548048922539313,0.421052631578947,0.56390977443609,0.428571428571429,"1","1","1",0,"1","1"
"919","45",0.278481012658228,"1","1",0,0.349206349206349,0.635743519781719,0.343511450381679,0.655027932960894,0.552941176470588,0.220151426907397,0.105263157894737,0.68609022556391,0.285714285714286,"2","1","1",0,"1","1"
"920","18",0.409282700421941,"1","1",0,0.626984126984127,0.531207366984993,0.557251908396947,0.739525139664804,0.564705882352941,0.573675014560279,0.263157894736842,0.659774436090225,0.142857142857143,"1","1","1",0,"1","1"
"921","37",0.430379746835443,"1","1",0,0.5,0.754945429740791,0.862595419847328,0.540153631284916,0.394117647058824,0.647058823529412,0.368421052631579,0.573308270676692,0.142857142857143,"2","1","1",0,"1","1"
"922","43",0.506329113924051,"1","1",0,0.357142857142857,0.610845839017735,0.519083969465649,0.580656424581006,0.405882352941176,0.43622597553873,0.368421052631579,0.584586466165413,0.142857142857143,"1","1","1",0,"1","1"
"923","11",0.464135021097046,"1","1",0,0.46031746031746,0.355218281036835,0.717557251908397,0.375698324022346,0.605882352941176,0.691904484566104,0.368421052631579,0.853383458646616,0.285714285714286,"1","1","1",0,"1","1"
"924","30",0.531645569620253,"1","1",0,0.603174603174603,0.373806275579809,0.595419847328244,0.366969273743017,0.517647058823529,0.545136866627839,0.210526315789474,0.543233082706767,0.285714285714286,"1","1","1",0,"1","1"
"925","48",0.270042194092827,"1","1",0,0.23015873015873,0.512619372442019,0.320610687022901,0.478701117318436,0.488235294117647,0.402446126965638,0.210526315789474,0.543233082706767,0.571428571428571,"2","1","1",0,"1","1"
"926","25",0.358649789029536,"1","1",0,0.595238095238095,0.627387448840382,0.290076335877863,0.783170391061452,0.776470588235294,0.675596971461852,0.368421052631579,0.381578947368421,0.428571428571429,"2","1","1",0,"1","1"
"927","50",0.556962025316456,"1","2",0.461538461538462,0.571428571428571,0.344815825375171,0.435114503816794,0.412011173184357,0.658823529411765,0.548048922539313,0.210526315789474,0.761278195488722,0.285714285714286,"1","1","1",0,"1","1"
"928","48",1,"1","1",0,0.206349206349206,0.566507503410641,0.511450381679389,0.568435754189944,0.529411764705882,0.698311007571345,0.0526315789473684,0.609022556390977,0.285714285714286,"1","1","1",0,"1","1"
"929","22",0.49789029535865,"1","1",0,0.801587301587302,0.386766712141883,0.49618320610687,0.346019553072626,0.711764705882353,0.603377984857309,0.315789473684211,0.31015037593985,0,"1","1","1",0,"1","1"
"930","49",0.472573839662447,"1","1",0,0.444444444444444,0.346180081855389,0.412213740458015,0.544343575418994,0.711764705882353,0.568433313919627,0.0526315789473684,0.650375939849624,0,"1","1","1",0,"1","1"
"931","28",0.527426160337553,"1","1",0,0.26984126984127,0.642394270122783,0.488549618320611,0.438896648044693,0.423529411764706,0.442632498543972,0.315789473684211,0.516917293233083,0.142857142857143,"1","1","1",0,"1","1"
"932","37",0.430379746835443,"1","1",0,0.69047619047619,0.788028649386085,0.770992366412214,0.682262569832402,0.564705882352941,0.529994175888177,0.0526315789473684,0.695488721804511,0.142857142857143,"2","2","1",1,"2","2"
"933","20",0.434599156118143,"1","1",0,0.325396825396825,0.807980900409277,0.557251908396947,0.321927374301676,0.582352941176471,0.476412347117065,0.105263157894737,0.533834586466165,0.285714285714286,"1","1","1",0,"1","2"
"934","24",0.232067510548523,"1","1",0,0.523809523809524,0.627046384720327,0.549618320610687,0.364525139664804,0.758823529411765,0.44729178800233,0.421052631578947,0.283834586466165,0.142857142857143,"1","1","1",0,"1","1"
"935","29",0.232067510548523,"1","2",0.711538461538462,0.5,0.42650068212824,0.404580152671756,0.739175977653631,0.711764705882353,0.469423412929528,0.105263157894737,0.421052631578947,0.142857142857143,"1","1","1",0,"1","1"
"936","4",0.649789029535865,"2","1",0,0.428571428571429,0.491473396998636,0.351145038167939,0.659217877094972,0.582352941176471,0.497961560861969,0.0526315789473684,0.567669172932331,0.285714285714286,"2","2","1",1,"1","2"
"937","41",0.417721518987342,"1","2",0.788461538461538,0.293650793650794,0.870566166439291,0.259541984732824,0.65572625698324,0.670588235294118,0.330227140361095,0.210526315789474,0.533834586466165,0.285714285714286,"1","1","1",1,"1","1"
"938","22",0.472573839662447,"1","1",0,0.404761904761905,0.570600272851296,0.778625954198473,0.585893854748603,0.629411764705882,0.629004076878276,0.263157894736842,0.421052631578947,0.142857142857143,"1","1","1",0,"1","1"
"939","25",0.430379746835443,"1","2",0.711538461538462,0.619047619047619,0.649727148703956,0.595419847328244,0.88163407821229,0.452941176470588,0.784507862550961,0.157894736842105,0.400375939849624,0.285714285714286,"1","1","1",0,"1","1"
"940","32",0.670886075949367,"1","1",0,0.571428571428571,0.325545702592087,0.282442748091603,0.418994413407821,0.770588235294118,0.511357018054747,0.210526315789474,0.665413533834586,0,"1","1","1",0,"1","1"
"941","51",0.594936708860759,"1","2",0.653846153846154,0.404761904761905,0.617326057298772,0.625954198473282,0.361033519553073,0.494117647058824,0.676761793826441,0.157894736842105,0.355263157894737,0.142857142857143,"1","1","1",0,"1","1"
"942","37",0.30379746835443,"2","2",0.653846153846154,0.547619047619048,0.714017735334243,0.312977099236641,0.586941340782123,0.382352941176471,0.379732090856144,0.157894736842105,0.578947368421053,0,"1","1","2",1,"1","2"
"943","39",0.565400843881857,"1","2",0.884615384615385,0.341269841269841,0.481241473396999,0.488549618320611,0.537360335195531,0.635294117647059,0.692486895748398,0.105263157894737,0.528195488721804,0.142857142857143,"1","1","1",0,"1","1"
"944","29",0.50210970464135,"1","1",0,0.587301587301587,0.485675306957708,0.442748091603053,0.555865921787709,0.582352941176471,0.701223063482819,0.105263157894737,0.588345864661654,0,"1","1","1",0,"1","1"
"945","33",0.118143459915612,"1","1",0,0.619047619047619,0.740450204638472,0.16793893129771,0.179120111731844,0.705882352941177,0.511357018054747,0.263157894736842,0.543233082706767,0.142857142857143,"1","1","1",0,"1","1"
"946","10",0.662447257383966,"1","1",0,0.642857142857143,0.338335607094134,0.404580152671756,0.320530726256983,0.7,0.638905066977286,0.157894736842105,0.567669172932331,0.428571428571429,"1","1","1",0,"1","1"
"947","25",0.552742616033755,"1","1",0,0.722222222222222,0.600102319236016,0.122137404580153,0.331005586592179,0.611764705882353,0.870704717530576,0.105263157894737,0.381578947368421,0.571428571428571,"1","1","1",0,"1","1"
"948","34",0.434599156118143,"1","1",0,0.444444444444444,0.592257844474761,0.480916030534351,0.741620111731844,0.505882352941176,0.797320908561444,0.263157894736842,0.537593984962406,0.428571428571429,"2","1","1",0,"1","1"
"949","42",0.308016877637131,"1","1",0,0.5,0.397510231923602,0.549618320610687,0.615223463687151,0.588235294117647,0.259172976121141,0.263157894736842,0.599624060150376,0.142857142857143,"1","1","1",0,"1","1"
"950","38",0.113924050632911,"1","1",0,0.444444444444444,0.477148703956344,0.206106870229008,0.449720670391061,0.817647058823529,0.551543389633081,0.210526315789474,0.710526315789474,0.285714285714286,"1","1","1",0,"1","1"
"951","43",0.185654008438819,"2","1",0,0.492063492063492,0.530525238744884,0.236641221374046,0.443086592178771,0.6,0.581828771112405,0.368421052631579,0.704887218045113,0.142857142857143,"2","2","1",0,"1","2"
"952","46",0.248945147679325,"1","1",0,0.452380952380952,0.646316507503411,0.221374045801527,0.401536312849162,0.447058823529412,0.425742574257426,0.157894736842105,0.669172932330827,0.285714285714286,"1","1","1",0,"1","1"
"953","22",0.725738396624473,"1","1",0,0.587301587301587,0.353683492496589,0.412213740458015,0.670740223463687,0.676470588235294,0.3407105416424,0.105263157894737,0.528195488721804,0.571428571428571,"2","1","1",0,"1","1"
"954","10",0.637130801687764,"1","2",0.5,0.380952380952381,0.603683492496589,0.740458015267176,0.606494413407821,0.570588235294118,0.541642399534071,0.578947368421053,0.385338345864662,0.142857142857143,"1","1","1",0,"1","1"
"955","40",0.586497890295359,"1","1",0,0.603174603174603,0.523362892223738,0.244274809160305,0.402583798882682,0.723529411764706,0.55387303436226,0.105263157894737,0.432330827067669,0.285714285714286,"1","1","1",0,"1","1"
"956","8",0.392405063291139,"1","2",0.596153846153846,0.444444444444444,0.587653478854025,0.557251908396947,0.769553072625698,0.388235294117647,0.497961560861969,0.263157894736842,0.400375939849624,0,"1","1","1",0,"1","1"
"957","3",0.367088607594937,"1","1",0,0.53968253968254,0.391712141882674,0.66412213740458,0.605097765363129,0.547058823529412,0.262085032032615,0.421052631578947,0.603383458646616,0,"1","1","1",0,"1","1"
"958","38",0.713080168776371,"1","2",0.423076923076923,0.253968253968254,0.484140518417462,0.343511450381679,0.355796089385475,0.547058823529412,0.410017472335469,0.157894736842105,0.263157894736842,0.142857142857143,"1","1","1",0,"1","1"
"959","42",0.236286919831224,"1","1",0,0.325396825396825,0.49369031377899,0.366412213740458,0.539804469273743,0.529411764705882,0.665695981362842,0.210526315789474,0.31015037593985,0.142857142857143,"1","1","1",0,"1","1"
"960","26",0.324894514767932,"2","1",0,0.468253968253968,0.557469304229195,0.366412213740458,0.558659217877095,0.582352941176471,0.66045428072219,0.631578947368421,0.731203007518797,0,"2","2","2",1,"2","2"
"961","28",0.426160337552743,"1","2",0.519230769230769,0.253968253968254,0.299283765347885,0.290076335877863,0.548882681564246,0.594117647058824,0.62085032032615,0.368421052631579,0.522556390977444,0,"1","1","1",0,"1","1"
"962","36",0.20253164556962,"1","1",0,0.563492063492063,0.567360163710778,0.709923664122137,0.513617318435754,0.517647058823529,0.497961560861969,0.105263157894737,0.456766917293233,0.428571428571429,"2","1","1",0,"1","1"
"963","16",0.818565400843882,"1","1",0,0.595238095238095,0.623294679399727,0.427480916030534,0.308310055865922,0.576470588235294,0.556202679091439,0.105263157894737,0.325187969924812,0,"1","1","1",0,"1","1"
"964","27",0.265822784810127,"1","1",0,0.563492063492063,0.361527967257844,0.580152671755725,0.258379888268156,0.735294117647059,0.645311589982528,0.210526315789474,0.644736842105263,0.571428571428571,"2","1","1",0,"1","1"
"965","41",0.438818565400844,"2","1",0,0.968253968253968,0.775238744884038,0.236641221374046,0.714385474860335,0.547058823529412,0.513686662783925,0.157894736842105,0.573308270676692,0.428571428571429,"2","2","2",1,"2","2"
"966","38",0.337552742616034,"1","2",0.634615384615385,0.547619047619048,0.56156207366985,0.442748091603053,0.577513966480447,0.588235294117647,0.654630168899243,0.210526315789474,0.787593984962406,0.142857142857143,"1","1","1",0,"1","1"
"967","38",0.514767932489452,"1","2",0.730769230769231,0.555555555555556,0.567360163710778,0.511450381679389,0.801326815642458,0.370588235294118,0.627256843331392,0.0526315789473684,0.567669172932331,0.428571428571429,"1","1","1",0,"1","1"
"968","11",0.261603375527426,"1","1",0,0.674603174603175,0.572305593451569,0.396946564885496,0.41340782122905,0.664705882352941,0.531158998252766,0.210526315789474,0.477443609022556,0.428571428571429,"1","1","1",0,"1","1"
"969","23",0.527426160337553,"1","1",0,0.634920634920635,0.540757162346521,0.175572519083969,0.157821229050279,0.429411764705882,0.488060570762959,0.0526315789473684,0.56390977443609,0.428571428571429,"1","1","1",0,"1","1"
"970","38",0.641350210970464,"1","1",0,0.777777777777778,0.567019099590723,0.305343511450382,0.405377094972067,0.576470588235294,0.291788002329645,0.210526315789474,0.43609022556391,0.285714285714286,"1","1","1",0,"1","1"
"971","38",0.278481012658228,"1","1",0,0.666666666666667,0.691507503410641,0.427480916030534,0.483240223463687,0.658823529411765,0.507280139778684,0.157894736842105,0.411654135338346,0.428571428571429,"1","1","1",0,"1","1"
"972","20",0.270042194092827,"1","1",0,0.293650793650794,0.439802182810368,0.618320610687023,0.433310055865922,0.7,0.366919044845661,0.315789473684211,0.334586466165414,0.285714285714286,"1","1","1",0,"1","1"
"973","13",0.0843881856540084,"1","1",0,0.357142857142857,0.38130968622101,0.282442748091603,0.488477653631285,0.617647058823529,0.509027373325568,0.0526315789473684,0.614661654135338,0,"1","1","1",0,"1","1"
"974","46",0.29957805907173,"1","1",0,0.46031746031746,0.597544338335607,0.473282442748092,0.842877094972067,0.529411764705882,0.367501456027956,0.315789473684211,0.654135338345865,0,"1","1","1",0,"1","1"
"975","50",0.738396624472574,"1","1",0,0.611111111111111,0.862721691678035,0.198473282442748,0.843575418994413,0.576470588235294,0.545136866627839,0.105263157894737,0.483082706766917,1,"2","2","1",1,"2","2"
"976","44",0.628691983122363,"1","2",0.461538461538462,0.976190476190476,0.596691678035471,0.404580152671756,0.434357541899441,0.658823529411765,0.522422830518346,0.0526315789473684,0.492481203007519,0.285714285714286,"1","1","1",0,"1","1"
"977","15",0.451476793248945,"2","1",0,0.26984126984127,0.378922237380628,0.427480916030534,0.360335195530726,0.594117647058824,0.625509609784508,0.0526315789473684,0.451127819548872,0.142857142857143,"2","2","1",0,"1","2"
"978","40",0.540084388185654,"1","2",0.192307692307692,0.452380952380952,0.448840381991814,0.488549618320611,0.47695530726257,0.382352941176471,0.629586488060571,0.157894736842105,0.654135338345865,0.142857142857143,"1","1","1",0,"1","1"
"979","48",0.30379746835443,"2","1",0,0.587301587301587,0.569065484311051,0.633587786259542,0.782122905027933,0.6,0.574257425742574,0.263157894736842,0.650375939849624,0.142857142857143,"1","1","2",1,"2","1"
"980","9",0.375527426160338,"1","1",0,0.325396825396825,0.769952251023192,0.442748091603053,0.298533519553073,0.588235294117647,0.662201514269074,0.105263157894737,0.466165413533835,0,"1","1","1",0,"1","1"
"981","34",0.438818565400844,"1","1",0,0.547619047619048,0.265518417462483,0.404580152671756,0.350209497206704,0.623529411764706,0.367501456027956,0.0526315789473684,0.704887218045113,0.142857142857143,"1","1","1",0,"1","1"
"982","25",0.481012658227848,"1","1",0,0.373015873015873,0.215211459754434,0.404580152671756,0.5143156424581,0.388235294117647,0.497961560861969,0.315789473684211,0.593984962406015,0.142857142857143,"1","1","1",0,"1","1"
"983","36",0.341772151898734,"1","1",0,0.634920634920635,0.581514324693042,0.450381679389313,0.419343575418994,0.464705882352941,0.5055329062318,0.210526315789474,0.471804511278195,1,"1","1","1",0,"1","1"
"984","31",0.548523206751055,"1","1",0,0.793650793650794,0.641030013642565,0.381679389312977,0.416550279329609,0.529411764705882,0.732090856144438,0.368421052631579,0.451127819548872,0.571428571428571,"1","1","1",0,"1","1"
"985","22",0.320675105485232,"1","1",0,0.658730158730159,0.586289222373806,0.32824427480916,0.454259776536313,0.617647058823529,0.449621432731508,0.157894736842105,0.680451127819549,0,"1","1","1",0,"1","1"
"986","31",0.843881856540084,"1","1",0,0.214285714285714,0.444406548431105,0.656488549618321,0.637918994413408,0.582352941176471,0.760629004076878,0.210526315789474,0.680451127819549,0.428571428571429,"1","1","1",0,"1","1"
"987","28",0.582278481012658,"2","1",0,0.531746031746032,0.51756480218281,0.282442748091603,0.725209497206704,0.558823529411765,0.545136866627839,0.157894736842105,0.456766917293233,0.428571428571429,"1","1","2",1,"2","2"
"988","18",0.392405063291139,"1","1",0,0.468253968253968,0.384208731241473,0.473282442748092,0.639664804469274,0.347058823529412,0.595224228305183,0.157894736842105,0.578947368421053,0.142857142857143,"1","1","1",0,"1","1"
"989","45",0.39662447257384,"1","1",0,0.515873015873016,0.431787175989086,0.282442748091603,0.429469273743017,0.735294117647059,0.499708794408853,0.210526315789474,0.669172932330827,0.142857142857143,"1","1","1",0,"1","1"
"990","34",0.578059071729958,"1","1",0,0.380952380952381,0.504263301500682,0.49618320610687,0.652932960893855,0.523529411764706,0.64065230052417,0.368421052631579,0.522556390977444,0.285714285714286,"1","1","1",0,"1","1"
"991","47",0.438818565400844,"1","1",0,0.611111111111111,0.574010914051842,0.541984732824427,0.332402234636871,0.405882352941176,0.683750728013978,0.368421052631579,0.289473684210526,0.142857142857143,"1","1","1",0,"1","1"
"992","22",0.337552742616034,"2","1",0,0.333333333333333,0.619884038199181,0.641221374045801,0.753840782122905,0.658823529411765,0.627839254513687,0.263157894736842,0.578947368421053,0.142857142857143,"2","1","2",1,"2","1"
"993","22",0.531645569620253,"1","1",0,0.817460317460317,0.627899045020464,0.618320610687023,0.363128491620112,0.641176470588235,0.25160163075131,0.210526315789474,0.43609022556391,0.285714285714286,"1","1","1",0,"1","1"
"994","39",0.350210970464135,"1","1",0,0.634920634920635,0.297237380627558,0.572519083969466,0.620460893854749,0.658823529411765,0.718112987769365,0.210526315789474,0.486842105263158,0,"1","1","1",0,"1","1"
"995","23",0.194092827004219,"1","2",0.576923076923077,0.531746031746032,0.376705320600273,0.274809160305344,0.45286312849162,0.535294117647059,0.383808969132207,0.157894736842105,0.552631578947368,0.285714285714286,"1","1","1",0,"1","1"
"996","24",0.535864978902954,"2","1",0,0.492063492063492,0.539904502046385,0.366412213740458,0.339036312849162,0.441176470588235,0.39778683750728,0.210526315789474,0.68609022556391,0.142857142857143,"2","1","2",0,"1","1"
"997","42",0.160337552742616,"1","1",0,0.428571428571429,0.499829467939973,0.656488549618321,0.373603351955307,0.682352941176471,0.384973791496797,0.210526315789474,0.447368421052632,0.285714285714286,"1","1","1",0,"1","1"
"998","18",0.316455696202532,"1","1",0,0.476190476190476,0.832708049113233,0.183206106870229,0.437150837988827,0.605882352941176,0.420500873616773,0.473684210526316,0.695488721804511,0,"2","1","1",0,"1","2"
"999","41",0.39662447257384,"1","1",0,0.507936507936508,0.637789904502046,0.526717557251908,0.19622905027933,0.617647058823529,0.435643564356436,0.157894736842105,0.603383458646616,0.285714285714286,"1","1","1",0,"1","1"
"1000","48",0.341772151898734,"1","1",0,0.603174603174603,0.890006821282401,0.50381679389313,0.714734636871508,0.547058823529412,0.364589400116482,0.263157894736842,0.381578947368421,0.142857142857143,"2","2","2",1,"2","2"
"1001","18",0.70042194092827,"1","1",0,0.253968253968254,0.35931105047749,0.488549618320611,0.173882681564246,0.682352941176471,0.580663948747816,0.263157894736842,0.567669172932331,0.142857142857143,"1","1","1",0,"1","1"
"1002","39",0.434599156118143,"1","1",0,0.53968253968254,0.522510231923602,0.580152671755725,0.457053072625698,0.494117647058824,0.5824111822947,0.157894736842105,0.659774436090225,0,"1","1","1",0,"1","1"
"1003","46",0.569620253164557,"1","1",0,0.46031746031746,0.300306957708049,0.541984732824427,0.584846368715084,0.394117647058824,0.492719860221316,0.210526315789474,0.62406015037594,0.285714285714286,"1","1","1",0,"1","1"
"1004","45",0.345991561181435,"1","2",0.634615384615385,0.404761904761905,0.642394270122783,0.580152671755725,0.673184357541899,0.523529411764706,0.245195107746069,0.368421052631579,0.516917293233083,0,"1","1","1",0,"1","1"
"1005","8",0.324894514767932,"2","1",0,0.579365079365079,0.492837653478854,0.458015267175573,0.466131284916201,0.470588235294118,0.467093768200349,0.263157894736842,0.842105263157895,0.285714285714286,"2","2","1",0,"1","2"
"1006","20",0.565400843881857,"1","2",0.865384615384615,0.53968253968254,0.680763983628922,0.305343511450382,0.54608938547486,0.611764705882353,0.515433896330809,0.315789473684211,0.477443609022556,0,"1","1","1",0,"1","1"
"1007","19",0.329113924050633,"1","1",0,0.428571428571429,0.487721691678035,0.427480916030534,0.518505586592179,0.605882352941176,0.228305183459522,0.315789473684211,0.43609022556391,0.428571428571429,"1","1","1",0,"1","1"
"1008","46",0.556962025316456,"1","1",0,0.238095238095238,0.479024556616644,0.343511450381679,0.459148044692737,0.564705882352941,0.584740827023879,0.210526315789474,0.522556390977444,0.142857142857143,"1","1","1",0,"1","1"
"1009","23",0.316455696202532,"1","2",0.711538461538462,0.19047619047619,0.534106412005457,0.480916030534351,0.592178770949721,0.611764705882353,0.553290623179965,0.210526315789474,0.62406015037594,0.142857142857143,"1","1","1",0,"1","1"
"1010","23",0.907172995780591,"1","1",0,0.571428571428571,0.596350613915416,0.251908396946565,0.500698324022346,0.464705882352941,0.589400116482236,0.421052631578947,0.477443609022556,0.428571428571429,"1","1","1",0,"1","1"
"1011","7",0.30379746835443,"1","1",0,0.706349206349206,0.441848567530696,0.435114503816794,0.62604748603352,0.911764705882353,0.468841001747234,0.157894736842105,0.770676691729323,0.285714285714286,"1","1","1",0,"1","1"
"1012","31",0.767932489451477,"1","2",0.730769230769231,0.547619047619048,0.4981241473397,0.312977099236641,0.480796089385475,0.552941176470588,0.532906231799651,0.157894736842105,0.364661654135338,0.428571428571429,"1","1","1",0,"1","1"
"1013","2",0.443037974683544,"1","1",0,0.706349206349206,0.624829467939973,0.412213740458015,0.755237430167598,0.582352941176471,0.559697146185207,0.157894736842105,0.456766917293233,0,"1","1","1",0,"1","1"
"1014","21",0.324894514767932,"1","1",0,0.492063492063492,0.673431105047749,0.412213740458015,0.515712290502793,0.558823529411765,0.268491555037857,0.0526315789473684,0.558270676691729,0.857142857142857,"1","1","1",0,"1","1"
"1015","29",0.455696202531646,"1","1",0,0.563492063492063,0.276091405184175,0.526717557251908,0.96927374301676,0.882352941176471,0.61094933022714,0.263157894736842,0.381578947368421,0.142857142857143,"1","1","1",0,"1","1"
"1016","40",0.375527426160338,"1","1",0,0.507936507936508,0.531718963165075,0.557251908396947,0.515712290502793,0.341176470588235,0.567268491555038,0.315789473684211,0.406015037593985,0.285714285714286,"1","1","1",0,"1","1"
"1017","35",0.468354430379747,"1","2",0.326923076923077,0.476190476190476,0.328785811732606,0.50381679389313,0.169692737430168,0.552941176470588,0.560861968549796,0.0526315789473684,0.441729323308271,0.142857142857143,"1","1","1",0,"1","1"
